"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction","comparison"
"GO:0002886","GO:0002886","regulation of myeloid leukocyte mediated immunity",0.142857142857143,0.00342501297353399,0.0202020202020202,41.7099567099567,8.9317891993573,0.00102876205758869,0.0240884850143598,0.0113000902241276,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0032418","GO:0032418","lysosome localization",0.142857142857143,0.00349420515481751,0.0198019801980198,40.8840169731259,8.83883207783357,0.00107037215388944,0.0240884850143598,0.0113000902241276,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:1990849","GO:1990849","vacuolar localization",0.142857142857143,0.00349420515481751,0.0198019801980198,40.8840169731259,8.83883207783357,0.00107037215388944,0.0240884850143598,0.0113000902241276,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0045921","GO:0045921","positive regulation of exocytosis",0.142857142857143,0.00356339733610102,0.0194174757281553,40.0901525658807,8.74855567067809,0.00111278327511988,0.0240884850143598,0.0113000902241276,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response",0.142857142857143,0.00411693478636914,0.0168067226890756,34.6998799519808,8.10910416111735,0.00148074555857689,0.0302730203086831,0.0142013024331351,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0031623","GO:0031623","receptor internalization",0.142857142857143,0.00518941359626362,0.0133333333333333,27.5285714285714,7.17074885547754,0.0023367188852677,0.0452585552515007,0.0212311300378894,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity",0.142857142857143,0.00543158623075592,0.0127388535031847,26.3011828935396,6.99759074460562,0.00255571704847071,0.0464808419652327,0.0218045139653838,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:1903305","GO:1903305","regulation of regulated secretory pathway",0.142857142857143,0.0055353745026812,0.0125,25.8080357142857,6.92680430626365,0.00265243935127687,0.0464808419652327,0.0218045139653838,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0015718","GO:0015718","monocarboxylic acid transport",0.142857142857143,0.00629648849679986,0.010989010989011,22.6883830455259,6.46114778501865,0.00341379493372635,0.0571034788914226,0.0267876731641685,"Slc2a1/Slco2b1",2,"Down","Control - Stress"
"GO:0045807","GO:0045807","positive regulation of endocytosis",0.142857142857143,0.00695381421899325,0.00995024875621891,20.543710021322,6.12062163668226,0.0041441283548536,0.0575091747164022,0.0269779881392734,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0017157","GO:0017157","regulation of exocytosis",0.142857142857143,0.00778412039439543,0.00888888888888889,18.352380952381,5.75204750454438,0.00516128537916305,0.0575091747164022,0.0269779881392734,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0045055","GO:0045055","regulated exocytosis",0.142857142857143,0.00920256011070749,0.0075187969924812,15.5236305048335,5.23840159634841,0.0071373458007548,0.0575091747164022,0.0269779881392734,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0002274","GO:0002274","myeloid leukocyte activation",0.142857142857143,0.00972150147033385,0.00711743772241993,14.6949669547534,5.0782104165905,0.00793368167560303,0.0575091747164022,0.0269779881392734,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0002573","GO:0002573","myeloid leukocyte differentiation",0.142857142857143,0.0099290780141844,0.00696864111498258,14.3877551020408,5.01753918710739,0.00826302187267332,0.0575091747164022,0.0269779881392734,"Fcer1g/C1qc",2,"Down","Control - Stress"
"GO:0016064","GO:0016064","immunoglobulin mediated immune response",0.142857142857143,0.0104480193738108,0.00662251655629139,13.6731315042573,4.87352642040346,0.00911309678857332,0.0575091747164022,0.0269779881392734,"Fcer1g/C1qc",2,"Down","Control - Stress"
"GO:0019724","GO:0019724","B cell mediated immunity",0.142857142857143,0.010551807645736,0.00655737704918033,13.5386416861827,4.84595190912183,0.0092876601266631,0.0575091747164022,0.0269779881392734,"Fcer1g/C1qc",2,"Down","Control - Stress"
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity",0.142857142857143,0.0107593841895866,0.00643086816720257,13.2774460266422,4.79195219308077,0.00964130232874031,0.0575091747164022,0.0269779881392734,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0002699","GO:0002699","positive regulation of immune effector process",0.142857142857143,0.0108977685521536,0.00634920634920635,13.108843537415,4.75677458812175,0.00988039551307081,0.0575091747164022,0.0269779881392734,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0015850","GO:0015850","organic hydroxy compound transport",0.142857142857143,0.0109669607334371,0.00630914826498423,13.0261378999549,4.73942471360074,0.0100009379955703,0.0575091747164022,0.0269779881392734,"Slco2b1/Fcer1g",2,"Down","Control - Stress"
"GO:0002366","GO:0002366","leukocyte activation involved in immune response",0.142857142857143,0.0116242864556305,0.00595238095238095,12.2895408163265,4.58205293570178,0.0111789550060818,0.0575091747164022,0.0269779881392734,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0030100","GO:0030100","regulation of endocytosis",0.142857142857143,0.0117280747275558,0.00589970501474926,12.180783817952,4.55836490816431,0.0113703542241057,0.0575091747164022,0.0269779881392734,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0002263","GO:0002263","cell activation involved in immune response",0.142857142857143,0.0117626708181975,0.00588235294117647,12.1449579831933,4.55053527002154,0.011434478738944,0.0575091747164022,0.0269779881392734,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0046942","GO:0046942","carboxylic acid transport",0.142857142857143,0.0129389379000173,0.0053475935828877,11.0408708938121,4.30239610909902,0.0137102182804444,0.0576153226528007,0.0270277829378127,"Slc2a1/Slco2b1",2,"Down","Control - Stress"
"GO:0015849","GO:0015849","organic acid transport",0.142857142857143,0.0130081300813008,0.00531914893617021,10.9821428571429,4.28880335368435,0.0138497985503317,0.0576153226528007,0.0270277829378127,"Slc2a1/Slco2b1",2,"Down","Control - Stress"
"GO:1903532","GO:1903532","positive regulation of secretion by cell",0.142857142857143,0.0134578792596437,0.0051413881748072,10.6151303709144,4.2028837697347,0.0147723112583717,0.0576153226528007,0.0270277829378127,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0006887","GO:0006887","exocytosis",0.142857142857143,0.0136308597128524,0.0050761421319797,10.4804205946338,4.17091362220271,0.0151341146960026,0.0576153226528007,0.0270277829378127,"Pld2/Fcer1g",2,"Down","Control - Stress"
"GO:0043434","GO:0043434","response to peptide hormone",0.142857142857143,0.0138038401660612,0.0050125313283208,10.3490870032223,4.1395126471169,0.0154997743006176,0.0576153226528007,0.0270277829378127,"Slc2a1/Pld2",2,"Down","Control - Stress"
"GO:0050900","GO:0050900","leukocyte migration",0.142857142857143,0.0139076284379865,0.00497512437810945,10.271855010661,4.12093796442903,0.0157210135530065,0.0578192332981749,0.0271234389613864,"Lyve1/Fcer1g",2,"Down","Control - Stress"
"GO:0016068","GO:0016068","type I hypersensitivity",0.0714285714285714,0.000345960906417575,0.1,206.464285714286,14.3049616636699,0.00483366067183078,0.0575091747164022,0.0269779881392734,"Fcer1g",1,"Down","Control - Stress"
"GO:0030853","GO:0030853","negative regulation of granulocyte differentiation",0.0714285714285714,0.000345960906417575,0.1,206.464285714286,14.3049616636699,0.00483366067183078,0.0575091747164022,0.0269779881392734,"C1qc",1,"Down","Control - Stress"
"GO:0032762","GO:0032762","mast cell cytokine production",0.0714285714285714,0.000345960906417575,0.1,206.464285714286,14.3049616636699,0.00483366067183078,0.0575091747164022,0.0269779881392734,"Fcer1g",1,"Down","Control - Stress"
"GO:1902047","GO:1902047","polyamine transmembrane transport",0.0714285714285714,0.000345960906417575,0.1,206.464285714286,14.3049616636699,0.00483366067183078,0.0575091747164022,0.0269779881392734,"Atp13a4",1,"Down","Control - Stress"
"GO:0009215","GO:0009215","purine deoxyribonucleoside triphosphate metabolic process",0.0714285714285714,0.000380556997059332,0.0909090909090909,187.694805194805,13.6328434358501,0.00531583159242632,0.0575091747164022,0.0269779881392734,"Ak3",1,"Down","Control - Stress"
"GO:0035672","GO:0035672","oligopeptide transmembrane transport",0.0714285714285714,0.000380556997059332,0.0909090909090909,187.694805194805,13.6328434358501,0.00531583159242632,0.0575091747164022,0.0269779881392734,"Slc15a2",1,"Down","Control - Stress"
"GO:0046051","GO:0046051","UTP metabolic process",0.0714285714285714,0.000380556997059332,0.0909090909090909,187.694805194805,13.6328434358501,0.00531583159242632,0.0575091747164022,0.0269779881392734,"Ak3",1,"Down","Control - Stress"
"GO:0070424","GO:0070424","regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",0.0714285714285714,0.000380556997059332,0.0909090909090909,187.694805194805,13.6328434358501,0.00531583159242632,0.0575091747164022,0.0269779881392734,"Slc15a2",1,"Down","Control - Stress"
"GO:0009133","GO:0009133","nucleoside diphosphate biosynthetic process",0.0714285714285714,0.00041515308770109,0.0833333333333333,172.053571428571,13.0463238685885,0.0057977855744884,0.0575091747164022,0.0269779881392734,"Ak3",1,"Down","Control - Stress"
"GO:0009200","GO:0009200","deoxyribonucleoside triphosphate metabolic process",0.0714285714285714,0.00041515308770109,0.0833333333333333,172.053571428571,13.0463238685885,0.0057977855744884,0.0575091747164022,0.0269779881392734,"Ak3",1,"Down","Control - Stress"
"GO:0015911","GO:0015911","long-chain fatty acid import across plasma membrane",0.0714285714285714,0.00041515308770109,0.0833333333333333,172.053571428571,13.0463238685885,0.0057977855744884,0.0575091747164022,0.0269779881392734,"Slc2a1",1,"Down","Control - Stress"
"GO:0038094","GO:0038094","Fc-gamma receptor signaling pathway",0.0714285714285714,0.00041515308770109,0.0833333333333333,172.053571428571,13.0463238685885,0.0057977855744884,0.0575091747164022,0.0269779881392734,"Fcer1g",1,"Down","Control - Stress"
"GO:0098883","GO:0098883","synapse pruning",0.0714285714285714,0.000484345268984605,0.0714285714285714,147.474489795918,12.0671977463447,0.00676104308338066,0.0575091747164022,0.0269779881392734,"C1qc",1,"Down","Control - Stress"
"GO:0015846","GO:0015846","polyamine transport",0.0714285714285714,0.000518941359626362,0.0666666666666667,137.642857142857,11.6525371965325,0.00724234679030766,0.0575091747164022,0.0269779881392734,"Atp13a4",1,"Down","Control - Stress"
"GO:0042590","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I",0.0714285714285714,0.000518941359626362,0.0666666666666667,137.642857142857,11.6525371965325,0.00724234679030766,0.0575091747164022,0.0269779881392734,"Fcer1g",1,"Down","Control - Stress"
"GO:0006857","GO:0006857","oligopeptide transport",0.0714285714285714,0.00055353745026812,0.0625,129.040178571429,11.2772111748992,0.00772343391889607,0.0575091747164022,0.0269779881392734,"Slc15a2",1,"Down","Control - Stress"
"GO:0038093","GO:0038093","Fc receptor signaling pathway",0.0714285714285714,0.00055353745026812,0.0625,129.040178571429,11.2772111748992,0.00772343391889607,0.0575091747164022,0.0269779881392734,"Fcer1g",1,"Down","Control - Stress"
"GO:0002431","GO:0002431","Fc receptor mediated stimulatory signaling pathway",0.0714285714285714,0.000588133540909877,0.0588235294117647,121.449579831933,10.9353507448781,0.00820430455911036,0.0575091747164022,0.0269779881392734,"Fcer1g",1,"Down","Control - Stress"
"GO:0009208","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",0.0714285714285714,0.000588133540909877,0.0588235294117647,121.449579831933,10.9353507448781,0.00820430455911036,0.0575091747164022,0.0269779881392734,"Ak3",1,"Down","Control - Stress"
"GO:0010755","GO:0010755","regulation of plasminogen activation",0.0714285714285714,0.000588133540909877,0.0588235294117647,121.449579831933,10.9353507448781,0.00820430455911036,0.0575091747164022,0.0269779881392734,"Ctsz",1,"Down","Control - Stress"
"GO:1902001","GO:1902001","fatty acid transmembrane transport",0.0714285714285714,0.000588133540909877,0.0588235294117647,121.449579831933,10.9353507448781,0.00820430455911036,0.0575091747164022,0.0269779881392734,"Slc2a1",1,"Down","Control - Stress"
"GO:0043252","GO:0043252","sodium-independent organic anion transport",0.0714285714285714,0.000622729631551635,0.0555555555555556,114.702380952381,10.6222445525816,0.0086849588008775,0.0575091747164022,0.0269779881392734,"Slco2b1",1,"Down","Control - Stress"
"GO:0001820","GO:0001820","serotonin secretion",0.0714285714285714,0.000657325722193392,0.0526315789473684,108.665413533835,10.3340608584895,0.00916539673409267,0.0575091747164022,0.0269779881392734,"Fcer1g",1,"Down","Control - Stress"
"GO:0002031","GO:0002031","G protein-coupled receptor internalization",0.0714285714285714,0.000657325722193392,0.0526315789473684,108.665413533835,10.3340608584895,0.00916539673409267,0.0575091747164022,0.0269779881392734,"Pld2",1,"Down","Control - Stress"
"GO:0030214","GO:0030214","hyaluronan catabolic process",0.0714285714285714,0.000657325722193392,0.0526315789473684,108.665413533835,10.3340608584895,0.00916539673409267,0.0575091747164022,0.0269779881392734,"Lyve1",1,"Down","Control - Stress"
"GO:0044539","GO:0044539","long-chain fatty acid import into cell",0.0714285714285714,0.00069192181283515,0.05,103.232142857143,10.0676470306414,0.009645618448616,0.0575091747164022,0.0269779881392734,"Slc2a1",1,"Down","Control - Stress"
"GO:0150104","GO:0150104","transport across blood-brain barrier",0.0714285714285714,0.000726517903476907,0.0476190476190476,98.3163265306122,9.82038221541174,0.0101256240342736,0.0575091747164022,0.0269779881392734,"Slc2a1",1,"Down","Control - Stress"
"GO:0002283","GO:0002283","neutrophil activation involved in immune response",0.0714285714285714,0.000761113994118665,0.0454545454545455,93.8474025974026,9.59006728282669,0.0106054135808574,0.0575091747164022,0.0269779881392734,"Fcer1g",1,"Down","Control - Stress"
"GO:0006654","GO:0006654","phosphatidic acid biosynthetic process",0.0714285714285714,0.000761113994118665,0.0454545454545455,93.8474025974026,9.59006728282669,0.0106054135808574,0.0575091747164022,0.0269779881392734,"Pld2",1,"Down","Control - Stress"
"GO:0009147","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",0.0714285714285714,0.000761113994118665,0.0454545454545455,93.8474025974026,9.59006728282669,0.0106054135808574,0.0575091747164022,0.0269779881392734,"Ak3",1,"Down","Control - Stress"
"GO:0009151","GO:0009151","purine deoxyribonucleotide metabolic process",0.0714285714285714,0.000761113994118665,0.0454545454545455,93.8474025974026,9.59006728282669,0.0106054135808574,0.0575091747164022,0.0269779881392734,"Ak3",1,"Down","Control - Stress"
"GO:0010232","GO:0010232","vascular transport",0.0714285714285714,0.000761113994118665,0.0454545454545455,93.8474025974026,9.59006728282669,0.0106054135808574,0.0575091747164022,0.0269779881392734,"Slc2a1",1,"Down","Control - Stress"
"GO:0019886","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",0.0714285714285714,0.000761113994118665,0.0454545454545455,93.8474025974026,9.59006728282669,0.0106054135808574,0.0575091747164022,0.0269779881392734,"Fcer1g",1,"Down","Control - Stress"
"GO:0030852","GO:0030852","regulation of granulocyte differentiation",0.0714285714285714,0.000761113994118665,0.0454545454545455,93.8474025974026,9.59006728282669,0.0106054135808574,0.0575091747164022,0.0269779881392734,"C1qc",1,"Down","Control - Stress"
"GO:0045649","GO:0045649","regulation of macrophage differentiation",0.0714285714285714,0.000761113994118665,0.0454545454545455,93.8474025974026,9.59006728282669,0.0106054135808574,0.0575091747164022,0.0269779881392734,"C1qc",1,"Down","Control - Stress"
"GO:0002693","GO:0002693","positive regulation of cellular extravasation",0.0714285714285714,0.000795710084760422,0.0434782608695652,89.7670807453416,9.37484139011392,0.0110849871781245,0.0575091747164022,0.0269779881392734,"Lyve1",1,"Down","Control - Stress"
"GO:0035872","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",0.0714285714285714,0.000795710084760422,0.0434782608695652,89.7670807453416,9.37484139011392,0.0110849871781245,0.0575091747164022,0.0269779881392734,"Slc15a2",1,"Down","Control - Stress"
"GO:0033033","GO:0033033","negative regulation of myeloid cell apoptotic process",0.0714285714285714,0.00083030617540218,0.0416666666666667,86.0267857142857,9.17311787460052,0.0115643449157983,0.0575091747164022,0.0269779881392734,"Fcer1g",1,"Down","Control - Stress"
"GO:2000010","GO:2000010","positive regulation of protein localization to cell surface",0.0714285714285714,0.00083030617540218,0.0416666666666667,86.0267857142857,9.17311787460052,0.0115643449157983,0.0575091747164022,0.0269779881392734,"Fcer1g",1,"Down","Control - Stress"
"GO:0140354","GO:0140354","lipid import into cell",0.0714285714285714,0.000864902266043937,0.04,82.5857142857143,8.98353439716718,0.0120434868835689,0.0576153226528007,0.0270277829378127,"Slc2a1",1,"Down","Control - Stress"
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",0.0714285714285714,0.000899498356685695,0.0384615384615385,79.4093406593407,8.80491373753006,0.0125224131710908,0.0576153226528007,0.0270277829378127,"Fcer1g",1,"Down","Control - Stress"
"GO:0150146","GO:0150146","cell junction disassembly",0.0714285714285714,0.000899498356685695,0.0384615384615385,79.4093406593407,8.80491373753006,0.0125224131710908,0.0576153226528007,0.0270277829378127,"C1qc",1,"Down","Control - Stress"
"GO:0031639","GO:0031639","plasminogen activation",0.0714285714285714,0.000934094447327452,0.037037037037037,76.468253968254,8.6362326521038,0.0130011238679851,0.0576153226528007,0.0270277829378127,"Ctsz",1,"Down","Control - Stress"
"GO:0046473","GO:0046473","phosphatidic acid metabolic process",0.0714285714285714,0.000934094447327452,0.037037037037037,76.468253968254,8.6362326521038,0.0130011238679851,0.0576153226528007,0.0270277829378127,"Pld2",1,"Down","Control - Stress"
"GO:0002504","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",0.0714285714285714,0.000968690537969209,0.0357142857142857,73.7372448979592,8.47659690530263,0.0134796190638382,0.0576153226528007,0.0270277829378127,"Fcer1g",1,"Down","Control - Stress"
"GO:0046039","GO:0046039","GTP metabolic process",0.0714285714285714,0.000968690537969209,0.0357142857142857,73.7372448979592,8.47659690530263,0.0134796190638382,0.0576153226528007,0.0270277829378127,"Ak3",1,"Down","Control - Stress"
"GO:0002029","GO:0002029","desensitization of G protein-coupled receptor signaling pathway",0.0714285714285714,0.00100328662861097,0.0344827586206897,71.1945812807882,8.32522107815079,0.0139578988482032,0.0576153226528007,0.0270277829378127,"Pld2",1,"Down","Control - Stress"
"GO:0010955","GO:0010955","negative regulation of protein processing",0.0714285714285714,0.00100328662861097,0.0344827586206897,71.1945812807882,8.32522107815079,0.0139578988482032,0.0576153226528007,0.0270277829378127,"Ctsz",1,"Down","Control - Stress"
"GO:0046033","GO:0046033","AMP metabolic process",0.0714285714285714,0.00100328662861097,0.0344827586206897,71.1945812807882,8.32522107815079,0.0139578988482032,0.0576153226528007,0.0270277829378127,"Ak3",1,"Down","Control - Stress"
"GO:1903318","GO:1903318","negative regulation of protein maturation",0.0714285714285714,0.00100328662861097,0.0344827586206897,71.1945812807882,8.32522107815079,0.0139578988482032,0.0576153226528007,0.0270277829378127,"Ctsz",1,"Down","Control - Stress"
"GO:0009218","GO:0009218","pyrimidine ribonucleotide metabolic process",0.0714285714285714,0.00103788271925272,0.0333333333333333,68.8214285714286,8.18141211016344,0.0144359633105984,0.0576153226528007,0.0270277829378127,"Ak3",1,"Down","Control - Stress"
"GO:0022401","GO:0022401","negative adaptation of signaling pathway",0.0714285714285714,0.00103788271925272,0.0333333333333333,68.8214285714286,8.18141211016344,0.0144359633105984,0.0576153226528007,0.0270277829378127,"Pld2",1,"Down","Control - Stress"
"GO:0006027","GO:0006027","glycosaminoglycan catabolic process",0.0714285714285714,0.00107247880989448,0.032258064516129,66.6013824884793,8.04455578518348,0.0149138125405086,0.0576153226528007,0.0270277829378127,"Lyve1",1,"Down","Control - Stress"
"GO:0015721","GO:0015721","bile acid and bile salt transport",0.0714285714285714,0.00107247880989448,0.032258064516129,66.6013824884793,8.04455578518348,0.0149138125405086,0.0576153226528007,0.0270277829378127,"Slco2b1",1,"Down","Control - Stress"
"GO:0001796","GO:0001796","regulation of type IIa hypersensitivity",0.0714285714285714,0.00110707490053624,0.03125,64.5200892857143,7.91410555836535,0.0153914466273833,0.0576153226528007,0.0270277829378127,"Fcer1g",1,"Down","Control - Stress"
"GO:0001798","GO:0001798","positive regulation of type IIa hypersensitivity",0.0714285714285714,0.00110707490053624,0.03125,64.5200892857143,7.91410555836535,0.0153914466273833,0.0576153226528007,0.0270277829378127,"Fcer1g",1,"Down","Control - Stress"
"GO:0002892","GO:0002892","regulation of type II hypersensitivity",0.0714285714285714,0.00110707490053624,0.03125,64.5200892857143,7.91410555836535,0.0153914466273833,0.0576153226528007,0.0270277829378127,"Fcer1g",1,"Down","Control - Stress"
"GO:0002894","GO:0002894","positive regulation of type II hypersensitivity",0.0714285714285714,0.00110707490053624,0.03125,64.5200892857143,7.91410555836535,0.0153914466273833,0.0576153226528007,0.0270277829378127,"Fcer1g",1,"Down","Control - Stress"
"GO:0006837","GO:0006837","serotonin transport",0.0714285714285714,0.00110707490053624,0.03125,64.5200892857143,7.91410555836535,0.0153914466273833,0.0576153226528007,0.0270277829378127,"Fcer1g",1,"Down","Control - Stress"
