"","symbol","logFC","P.Value","adj.P.Val","description","MEcolor","gene.signif.corr","gene.signif.corr.pval"
"327","Gigyf2",-0.331593339196846,0.1314,0.975036798561151,"GRB10 interacting GYF protein 2","blue",0.501327583333115,0.0403506362790369
"328","Mphosph10",-0.24732341582402,0.1314,0.975036798561151,"M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)","blue",0.456686589200419,0.0653587343161056
"329","Spag9",-0.238991213622911,0.1326,0.975036798561151,"sperm associated antigen 9","blue",0.410092345473684,0.102067598403237
"330","Senp6",-0.162495567641558,0.1328,0.975036798561151,"SUMO/sentrin specific peptidase 6","blue",0.421767644307961,0.0917432016827828
"331","Htatsf1",-0.212961777841873,0.1336,0.975036798561151,"HIV TAT specific factor 1","blue",0.405712995569479,0.106145588596195
"332","Nol4",-0.221340433920262,0.134,0.975036798561151,"nucleolar protein 4","blue",0.436165459566612,0.080072920691556
"333","Hp1bp3",-0.144153755622432,0.135,0.975036798561151,"heterochromatin protein 1, binding protein 3","blue",0.483489806324674,0.049272490375331
"334","Ppig",-0.170185550829054,0.1364,0.975036798561151,"peptidyl-prolyl isomerase G (cyclophilin G)","blue",0.539454227330348,0.0254260581923812
"335","Ptn",-0.104396172914676,0.1366,0.975036798561151,"pleiotrophin","blue",0.276258614024877,0.283115187255695
"336","Taf1d",-0.283861387158842,0.1368,0.975036798561151,"TATA-box binding protein associated factor, RNA polymerase I, D","blue",0.337845583034869,0.184750090787893
"337","Pkn2",-0.294238425161103,0.1372,0.975036798561151,"protein kinase N2","blue",0.330224944701106,0.195484311740236
"338","Xpc",-0.288074202081071,0.1388,0.975036798561151,"xeroderma pigmentosum, complementation group C","blue",0.380732649320206,0.131634462826352
"339","Nudt8",0.17005404225437,0.139,0.975036798561151,"nudix (nucleoside diphosphate linked moiety X)-type motif 8","blue",-0.371204259724952,0.142388959678701
"340","Smarcc1",-0.20955129371876,0.1392,0.975036798561151,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1","blue",0.412390274208051,0.0999730415015134
"341","Capzb",-0.239712898586443,0.1396,0.975036798561151,"capping actin protein of muscle Z-line subunit beta","blue",0.442638854582616,0.0751940080357727
"342","Prps1",0.128939913162569,0.1396,0.975036798561151,"phosphoribosyl pyrophosphate synthetase 1","blue",-0.502900836233457,0.039627090703574
"343","Fmn2",-0.271619262010247,0.1402,0.975036798561151,"formin 2","blue",0.459778118211587,0.0633282938729863
"344","Zmym5",-0.217459796417876,0.1404,0.975036798561151,"zinc finger, MYM-type 5","blue",0.415304266339472,0.0973612974825316
"345","Csnk1g2",0.113058013411028,0.1406,0.975036798561151,"casein kinase 1, gamma 2","blue",-0.319755272893757,0.210886857046761
"346","Dcaf1",-0.122707680803678,0.1406,0.975036798561151,"DDB1 and CUL4 associated factor 1","blue",0.263299609097808,0.307214486627903
"347","Stx18",0.187387570188156,0.142,0.975036798561151,"syntaxin 18","blue",-0.460164827391104,0.0630776342856684
"348","Rundc3a",0.0852679783807808,0.1432,0.975036798561151,"RUN domain containing 3A","blue",-0.294182146682113,0.251735563633068
"349","Cdc42bpa",-0.266042690489147,0.1444,0.975036798561151,"CDC42 binding protein kinase alpha","blue",0.477710734043436,0.0524584588869412
"350","Bicd2",-0.225662593365043,0.1446,0.975036798561151,"BICD cargo adaptor 2","blue",0.363888593324775,0.151045151502729
"351","Mrpl1",-0.191871315279291,0.1448,0.975036798561151,"mitochondrial ribosomal protein L1","blue",0.32241351127103,0.206903965307318
"352","Chac1",-0.171777865356868,0.1452,0.975036798561151,"ChaC, cation transport regulator 1","blue",0.361831979554602,0.153541845794002
"353","Smim30",0.133052916644348,0.1462,0.975036798561151,"small integral membrane protein 30","blue",-0.417592369351659,0.0953450182188731
"354","Smox",0.212962355602658,0.1476,0.975036798561151,"spermine oxidase","blue",-0.418827868180254,0.0942688267834613
"355","Ptcd2",0.285670446120324,0.1482,0.975036798561151,"pentatricopeptide repeat domain 2","blue",-0.325791355773362,0.201913864240286
"356","Setd2",-0.265348454438913,0.1484,0.975036798561151,"SET domain containing 2","blue",0.635554270910191,0.00610931757757397
"357","Nhs",-0.265719150698405,0.1486,0.975036798561151,"NHS actin remodeling regulator","blue",0.571022927460855,0.016659351995104
"358","Ift74",-0.214264913811185,0.149,0.975036798561151,"intraflagellar transport 74","blue",0.345072348908993,0.174938383784642
"359","Ufl1",-0.2201416748426,0.1494,0.975036798561151,"UFM1 specific ligase 1","blue",0.570149377070003,0.016864533236952
"360","Plcl2",-0.167319623878195,0.1496,0.975036798561151,"phospholipase C-like 2","blue",0.317333024102404,0.214559109320364
"361","Hnrnpa3",-0.171819775454376,0.1502,0.975036798561151,"heterogeneous nuclear ribonucleoprotein A3","blue",0.545514953884801,0.0235144713473672
"362","Rims1",-0.138804309535745,0.1502,0.975036798561151,"regulating synaptic membrane exocytosis 1","blue",0.529118744073317,0.028960878832594
"363","Cdk5rap3",0.148964233018996,0.1516,0.975036798561151,"CDK5 regulatory subunit associated protein 3","blue",-0.357484748564844,0.158911406390126
"364","Pdpr",-0.297336606056706,0.1528,0.975036798561151,"pyruvate dehydrogenase phosphatase regulatory subunit","blue",0.433435069900813,0.082198307026287
"365","Gon7",0.215459364491672,0.154,0.975036798561151,"GON7 subunit of KEOPS complex","blue",-0.436397924163573,0.0798938307896948
"366","Ppa1",0.112579422919112,0.1544,0.975036798561151,"pyrophosphatase (inorganic) 1","blue",-0.559409967542725,0.0195526860579486
"367","Zfyve27",0.154830038145266,0.1544,0.975036798561151,"zinc finger, FYVE domain containing 27","blue",-0.273768115531637,0.287654913909345
"368","Cbll1",-0.208803270752614,0.1546,0.975036798561151,"Casitas B-lineage lymphoma-like 1","blue",0.449348543347325,0.0703700310607371
"369","Trappc3",0.142069949596754,0.155,0.975036798561151,"trafficking protein particle complex 3","blue",-0.38213744449159,0.130098011412005
"370","Ppfibp1",-0.152025723900064,0.1554,0.975036798561151,"PTPRF interacting protein, binding protein 1 (liprin beta 1)","blue",0.432991545472578,0.0825473818401292
"371","Dmap1",0.189375436937155,0.1556,0.975036798561151,"DNA methyltransferase 1-associated protein 1","blue",-0.421759079979621,0.0917504880339746
"372","Nfe2l1",-0.124135453190711,0.1556,0.975036798561151,"nuclear factor, erythroid derived 2,-like 1","blue",0.614344922924326,0.00869378513037828
"373","Fgfr1op2",-0.119323899847717,0.1568,0.975036798561151,"FGFR1 oncogene partner 2","blue",0.443461498293849,0.0745899221782617
"374","Galnt10",0.198103006798227,0.1584,0.975036798561151,"polypeptide N-acetylgalactosaminyltransferase 10","blue",-0.347342314676181,0.171929809352537
"375","Cby1",0.104666539360156,0.1586,0.975036798561151,"chibby family member 1, beta catenin antagonist","blue",-0.466451256862158,0.0591050228545671
"376","Rilpl2",0.212582734586717,0.1586,0.975036798561151,"Rab interacting lysosomal protein-like 2","blue",-0.430936323589731,0.0841789878564873
"377","Anapc5",0.0744757049892577,0.1592,0.975036798561151,"anaphase-promoting complex subunit 5","blue",-0.436803048059636,0.0795824213163936
"378","Atp6v0d1",0.0801678178537486,0.1592,0.975036798561151,"ATPase, H+ transporting, lysosomal V0 subunit D1","blue",-0.495196544534616,0.0432663072341345
"379","Kin",-0.241001832711806,0.1608,0.975036798561151,"Kin17 DNA and RNA binding protein","blue",0.310771371624967,0.22471322845434
"380","Fam184a",-0.233792349977298,0.161,0.975036798561151,"family with sequence similarity 184, member A","blue",0.465767456478958,0.0595278898595653
"381","Rab1a",0.0967064943754723,0.1624,0.975036798561151,"RAB1A, member RAS oncogene family","blue",-0.42940183908939,0.0854123294389134
"382","Srp9",0.142377610412536,0.1628,0.975036798561151,"signal recognition particle 9","blue",-0.393097987479024,0.118536430385316
"383","Prkdc",-0.301426252777466,0.163,0.975036798561151,"protein kinase, DNA activated, catalytic polypeptide","blue",0.423798984375456,0.0900267099072634
"384","Kbtbd3",-0.228084902620505,0.1634,0.975036798561151,"kelch repeat and BTB (POZ) domain containing 3","blue",0.379939374531698,0.132507622319091
"385","Rsl1d1",-0.1675904085324,0.1636,0.975036798561151,"ribosomal L1 domain containing 1","blue",0.472629116515137,0.0553850836551459
"386","Tmf1",-0.223732874669269,0.164,0.975036798561151,"TATA element modulatory factor 1","blue",0.332139069820529,0.192750500875977
"387","Gpt2",0.135098451117209,0.1642,0.975036798561151,"glutamic pyruvate transaminase (alanine aminotransferase) 2","blue",-0.412347464226911,0.100011779919098
"388","Ufm1",-0.109406497489906,0.1658,0.975036798561151,"ubiquitin-fold modifier 1","blue",0.291756093051396,0.25585014550067
"389","Nap1l1",-0.107731581651024,0.1668,0.975036798561151,"nucleosome assembly protein 1-like 1","blue",0.469034272029264,0.057527779112037
"390","Kmt2c",-0.23224527758655,0.1674,0.975036798561151,"lysine (K)-specific methyltransferase 2C","blue",0.522392618892576,0.0314568018423495
"391","Eif6",0.120901148690491,0.169,0.975036798561151,"eukaryotic translation initiation factor 6","blue",-0.448891008176918,0.0706915650591229
"392","Galnt13",-0.230090209736272,0.169,0.975036798561151,"polypeptide N-acetylgalactosaminyltransferase 13","blue",0.33304590538812,0.191464159192494
"393","Wbp4",-0.123290633974647,0.1694,0.975036798561151,"WW domain binding protein 4","blue",0.370763830678413,0.142900217752728
"394","Rev3l",-0.374755722958664,0.1698,0.975036798561151,"REV3 like, DNA directed polymerase zeta catalytic subunit","blue",0.541821309175335,0.0246656697253215
"395","Zcchc7",-0.214651332059016,0.1712,0.975036798561151,"zinc finger, CCHC domain containing 7","blue",0.464887618441401,0.0600752868744403
"396","Phf3",-0.232570405823667,0.1716,0.975036798561151,"PHD finger protein 3","blue",0.524096966438601,0.0308093054362514
"397","Bscl2",0.105251515929843,0.1718,0.975036798561151,"Berardinelli-Seip congenital lipodystrophy 2 (seipin)","blue",-0.407460242633594,0.104504949997586
"398","Pak2",-0.145741497535223,0.1718,0.975036798561151,"p21 (RAC1) activated kinase 2","blue",0.455700029436814,0.0660166799132357
"399","Acin1",-0.253546181964545,0.173,0.975036798561151,"apoptotic chromatin condensation inducer 1","blue",0.43097460995663,0.0841483810957113
"400","Snx3",0.0839932387927007,0.1738,0.975036798561151,"sorting nexin 3","blue",-0.470853672244238,0.0564357611613854
"401","Tcea2",0.114653790933715,0.175,0.975036798561151,"transcription elongation factor A (SII), 2","blue",-0.484027931242464,0.0489833959940991
"402","Ebag9",-0.148386754204449,0.1754,0.975036798561151,"estrogen receptor-binding fragment-associated gene 9","blue",0.519497418713762,0.0325805848220698
"403","Fis1",0.147819474864779,0.1754,0.975036798561151,"fission, mitochondrial 1","blue",-0.589200930544331,0.0128163188809984
"404","Cyhr1",0.109626248078082,0.1756,0.975036798561151,"cysteine and histidine rich 1","blue",-0.404871990035013,0.106941762289512
"405","Ccdc88a",-0.218774816544222,0.176,0.975036798561151,"coiled coil domain containing 88A","blue",0.539874078037796,0.0252898814190186
"406","Zdhhc4",0.283262477225241,0.1782,0.975036798561151,"zinc finger, DHHC domain containing 4","blue",-0.362563721075764,0.152650326640535
"407","Asxl2",-0.272928561546433,0.18,0.975036798561151,"ASXL transcriptional regulator 2","blue",0.507327982799334,0.0376438432260021
"408","Gemin2",-0.427781575681688,0.1804,0.975036798561151,"gem nuclear organelle associated protein 2","blue",0.274922623905387,0.285545017712802
"409","Eml6",-0.312115269843143,0.1806,0.975036798561151,"echinoderm microtubule associated protein like 6","blue",0.307383381037657,0.230074418617497
"410","Hes6",0.158861303429441,0.1806,0.975036798561151,"hairy and enhancer of split 6","blue",-0.456559650226991,0.0654431186993738
"411","Emc10",0.0914943929321677,0.1808,0.975036798561151,"ER membrane protein complex subunit 10","blue",-0.497480480884761,0.0421621348272109
"412","Pum3",-0.166642152541312,0.1812,0.975036798561151,"pumilio RNA-binding family member 3","blue",0.296169436114892,0.248396106244417
"413","Dst",-0.233747352075515,0.1814,0.975036798561151,"dystonin","blue",0.554039955130529,0.0210166163115269
"414","Man2a2",-0.126492550817711,0.1816,0.975036798561151,"mannosidase 2, alpha 2","blue",0.531506407091296,0.0281125563102226
"415","Cltb",0.0971185272749393,0.1824,0.975036798561151,"clathrin, light polypeptide (Lcb)","blue",-0.347122392090933,0.172219763906209
"416","Hnrnpll",0.138586487642057,0.1824,0.975036798561151,"heterogeneous nuclear ribonucleoprotein L-like","blue",-0.278019792389144,0.279931283274357
"417","Ctr9",-0.152297856362992,0.1834,0.975036798561151,"CTR9 homolog, Paf1/RNA polymerase II complex component","blue",0.374290487239534,0.13884165939845
"418","Tmem121",0.229125648132133,0.1834,0.975036798561151,"transmembrane protein 121","blue",-0.327942109722318,0.198777848471089
"419","Lin37",0.187151366668941,0.1842,0.975036798561151,"lin-37 DREAM MuvB core complex component","blue",-0.20981816546129,0.418938131729234
"420","Arid4b",-0.176521442854626,0.1856,0.975036798561151,"AT rich interactive domain 4B (RBP1-like)","blue",0.506764639032185,0.0378919217869916
"421","Morc3",-0.195838844645274,0.1856,0.975036798561151,"microrchidia 3","blue",0.468409623984725,0.0579062983023627
"422","Prpf38b",-0.208384601518898,0.1858,0.975036798561151,"PRP38 pre-mRNA processing factor 38 (yeast) domain containing B","blue",0.521525388593873,0.0317902517602346
"423","Ssna1",0.144009455329508,0.1858,0.975036798561151,"SS nuclear autoantigen 1","blue",-0.319858620608133,0.210731088211002
"424","Eloa",-0.123766581788938,0.1864,0.975036798561151,"elongin A","blue",0.351648099798312,0.16631868648711
"425","Tgs1",-0.158846662976571,0.1874,0.975036798561151,"trimethylguanosine synthase 1","blue",0.542298290497203,0.0245146028204718
"426","Rnasek",0.128444017381449,0.188,0.975036798561151,"ribonuclease, RNase K","blue",-0.37259917720151,0.140778014951652
"427","Atrx",-0.259508232046033,0.1882,0.975036798561151,"ATRX, chromatin remodeler","blue",0.557833866442433,0.0199738248759614
"428","Ube2m",0.123258835093876,0.1884,0.975036798561151,"ubiquitin-conjugating enzyme E2M","blue",-0.361496456212614,0.153951814245843
"429","Mier1",-0.112484365611365,0.189,0.975036798561151,"MEIR1 treanscription regulator","blue",0.34371911942497,0.176748566012227
"430","Usp10",-0.127155230705918,0.1894,0.975036798561151,"ubiquitin specific peptidase 10","blue",0.55587861694913,0.0205060747576452
"431","Pdap1",-0.0641274796729263,0.1896,0.975036798561151,"PDGFA associated protein 1","blue",0.309340502107581,0.226967608312053
"432","Ccdc174",-0.130843055278572,0.19,0.975036798561151,"coiled-coil domain containing 174","blue",0.517121827444724,0.0335254374361698
"433","Fig4",0.177647497594603,0.19,0.975036798561151,"FIG4 phosphoinositide 5-phosphatase","blue",-0.312111394242247,0.222615019642411
"434","Ric3",-0.0818301347857409,0.191,0.975036798561151,"RIC3 acetylcholine receptor chaperone","blue",0.329879403473521,0.195980521672103
"435","Emb",-0.231534786954178,0.1924,0.975036798561151,"embigin","blue",0.504929913885623,0.038708505183244
"436","Pccb",0.174163234043489,0.1932,0.975036798561151,"propionyl Coenzyme A carboxylase, beta polypeptide","blue",-0.304168640509038,0.235236121898034
"437","Uso1",-0.149816531218463,0.1932,0.975036798561151,"USO1 vesicle docking factor","blue",0.471700961766589,0.055932514134977
"438","Pbx2",0.0926159629724372,0.1934,0.975036798561151,"pre B cell leukemia homeobox 2","blue",-0.35323420032356,0.164283199187427
"439","Syt14",-0.213127377448832,0.1948,0.975036798561151,"synaptotagmin XIV","blue",0.423129198057186,0.0905901048469001
"440","Slc4a10",-0.190486617682171,0.1952,0.975036798561151,"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10","blue",0.407672508094302,0.104306871231157
"441","Caprin2",-0.216603817753974,0.1956,0.975036798561151,"caprin family member 2","blue",0.498648555514355,0.0416057385787175
"442","Pign",-0.186703493160511,0.1956,0.975036798561151,"phosphatidylinositol glycan anchor biosynthesis, class N","blue",0.516429460558592,0.0338047211358154
"443","Atp2b1",-0.236983498746891,0.196,0.975036798561151,"ATPase, Ca++ transporting, plasma membrane 1","blue",0.38651942442499,0.125385509878246
"444","Zcchc14",-0.259941942508504,0.196,0.975036798561151,"zinc finger, CCHC domain containing 14","blue",0.563812044151527,0.018413095768098
"445","Myo5a",-0.157879961236619,0.1962,0.975036798561151,"myosin VA","blue",0.498494016946283,0.0416790299133006
"446","Cul1",-0.269194534607428,0.1978,0.975036798561151,"cullin 1","blue",0.408532262473741,0.103507308052796
"447","Polr2g",0.182003869118645,0.198,0.975036798561151,"polymerase (RNA) II (DNA directed) polypeptide G","blue",-0.548518390954595,0.0226095009106618
"448","Golgb1",-0.259378408599648,0.1982,0.975036798561151,"golgi autoantigen, golgin subfamily b, macrogolgin 1","blue",0.465459431485001,0.0597191066674311
"449","Man1a2",-0.163661829543031,0.1988,0.975036798561151,"mannosidase, alpha, class 1A, member 2","blue",0.505086427150064,0.0386383283564867
"450","Ddx46",-0.169406728563789,0.199,0.975036798561151,"DEAD box helicase 46","blue",0.404435293033544,0.10735684652171
"451","Bmpr2",-0.125684920202157,0.1992,0.975036798561151,"bone morphogenetic protein receptor, type II (serine/threonine kinase)","blue",0.473315476876689,0.0549828416330486
"452","Jakmip1",-0.311400181418663,0.1992,0.975036798561151,"janus kinase and microtubule interacting protein 1","blue",0.398135289216118,0.113472715252335
"453","Nudt2",0.149677328952678,0.2004,0.975036798561151,"nudix (nucleoside diphosphate linked moiety X)-type motif 2","blue",-0.439469982459898,0.0775544143199971
"454","Stx1b",0.0903962634666335,0.2042,0.975036798561151,"syntaxin 1B","blue",-0.228781104932415,0.377108375560053
"455","Ube3a",-0.106620962405628,0.205,0.975036798561151,"ubiquitin protein ligase E3A","blue",0.44096468274241,0.0764344180030973
"456","Golga4",-0.226831582789799,0.2054,0.975036798561151,"golgi autoantigen, golgin subfamily a, 4","blue",0.516472886753308,0.0337871519541584
"457","Gpx1",0.221626526068365,0.2066,0.975036798561151,"glutathione peroxidase 1","blue",-0.457284710648139,0.0649622051485085
"458","Rabgap1l",-0.130437973340132,0.2076,0.975036798561151,"RAB GTPase activating protein 1-like","blue",0.425682161819249,0.0884561935646753
"459","Tlk1",-0.151126705562459,0.2078,0.975036798561151,"tousled-like kinase 1","blue",0.359474296091826,0.156438422446846
"460","Myh10",-0.188564397280165,0.2082,0.975036798561151,"myosin, heavy polypeptide 10, non-muscle","blue",0.52872875474579,0.0291012915374023
"461","Csnk1g3",-0.184126202651739,0.2086,0.975036798561151,"casein kinase 1, gamma 3","blue",0.327348772780759,0.199639788812428
"462","Gpr45",-0.36073967251794,0.209,0.975036798561151,"G protein-coupled receptor 45","blue",0.426665679155539,0.0876438715424049
"463","Ruvbl1",0.144628238893961,0.21,0.975036798561151,"RuvB-like protein 1","blue",-0.324381946301609,0.203986342844599
"464","Wnt7b",0.268390921368453,0.2112,0.975036798561151,"wingless-type MMTV integration site family, member 7B","blue",-0.271734272243557,0.291394664101457
"465","Qser1",-0.322529100563499,0.2114,0.975036798561151,"glutamine and serine rich 1","blue",0.448526027449593,0.0709488282837598
"466","Palm",0.165719912468187,0.2122,0.975036798561151,"paralemmin","blue",-0.311391097957434,0.223741293380258
"467","Ehbp1",-0.11607223286475,0.2136,0.975036798561151,"EH domain binding protein 1","blue",0.37727124440617,0.135473888256738
"468","Hnrnpul2",-0.464968996981844,0.2146,0.975036798561151,"heterogeneous nuclear ribonucleoprotein U-like 2","blue",0.372995976645668,0.140322065837856
"469","Enah",-0.148128517327931,0.2148,0.975036798561151,"ENAH actin regulator","blue",0.457136459990415,0.0650603230812419
"470","Serpinh1",0.216939640533123,0.2154,0.975036798561151,"serine (or cysteine) peptidase inhibitor, clade H, member 1","blue",-0.345334589752604,0.174589029245752
"471","Uri1",-0.119245972267933,0.2154,0.975036798561151,"URI1, prefoldin-like chaperone","blue",0.204096508240857,0.43202077781567
"472","Smc1a",-0.130011666588252,0.2156,0.975036798561151,"structural maintenance of chromosomes 1A","blue",0.367909367645853,0.146244322185005
"473","Gatd3a",0.101554464113042,0.2162,0.975036798561151,"glutamine amidotransferase like class 1 domain containing 3A","blue",-0.437815587351913,0.0788079685845076
"474","Unc79",-0.120048883005724,0.2162,0.975036798561151,"unc-79 homolog","blue",0.334887556492264,0.188869224254821
"475","Frs3",0.277965384812019,0.2164,0.975036798561151,"fibroblast growth factor receptor substrate 3","blue",-0.349242874768798,0.169437659667857
"476","Rdh11",-0.159840696901749,0.2164,0.975036798561151,"retinol dehydrogenase 11","blue",0.264109821972803,0.305673189187064
"477","Pwwp2a",-0.178852711817914,0.217,0.975036798561151,"PWWP domain containing 2A","blue",0.241450060383925,0.350504093542866
"478","Kif5c",-0.111740766038446,0.2182,0.975036798561151,"kinesin family member 5C","blue",0.519362830279805,0.0326335637097412
"479","Kif13a",-0.192892993481706,0.219,0.975036798561151,"kinesin family member 13A","blue",0.405167369733884,0.106661647519259
"480","Setd5",-0.306142894479484,0.219,0.975036798561151,"SET domain containing 5","blue",0.419210879042728,0.0939369791155824
"481","Nop58",-0.123875170954169,0.2198,0.975036798561151,"NOP58 ribonucleoprotein","blue",0.263910002492876,0.30605288560332
"482","Ccar1",-0.105560479927161,0.2202,0.975036798561151,"cell division cycle and apoptosis regulator 1","blue",0.273975258899593,0.28727566208432
"483","Rb1cc1",-0.144269708939579,0.221,0.975036798561151,"RB1-inducible coiled-coil 1","blue",0.401341243038148,0.110330529186831
"484","Slc39a14",0.215509107085176,0.2216,0.975036798561151,"solute carrier family 39 (zinc transporter), member 14","blue",-0.395727844079674,0.115873383366139
"485","Parg",-0.172209428575201,0.2222,0.975036798561151,"poly (ADP-ribose) glycohydrolase","blue",0.560645511063136,0.0192274209737897
"486","Ccdc186",-0.168274918092758,0.2232,0.975036798561151,"coiled-coil domain containing 186","blue",0.544274284333922,0.0238963990714867
"487","Rfxank",0.132705445474287,0.224,0.975036798561151,"regulatory factor X-associated ankyrin-containing protein","blue",-0.39241218318417,0.119237892582605
"488","Cep170",-0.178269794217225,0.2248,0.975036798561151,"centrosomal protein 170","blue",0.357382555238368,0.159039142341897
"489","Edc4",-0.159103512110785,0.2254,0.975036798561151,"enhancer of mRNA decapping 4","blue",0.470806123109965,0.0564641025262815
"490","Tasor",-0.108939672991998,0.2258,0.975036798561151,"transcription activation suppressor","blue",0.445126465160248,0.0733781685589358
"491","Abhd17a",0.0966951127345492,0.2266,0.975036798561151,"abhydrolase domain containing 17A","blue",-0.353324026712022,0.164168427582961
"492","Gja1",-0.360513755800534,0.2266,0.975036798561151,"gap junction protein, alpha 1","blue",0.306167740929105,0.232017739446775
"493","Dhdds",0.219973901130561,0.2268,0.975036798561151,"dehydrodolichyl diphosphate synthase","blue",-0.243577909506871,0.346143087978693
"494","Cct6a",-0.105957149082993,0.227,0.975036798561151,"chaperonin containing Tcp1, subunit 6a (zeta)","blue",0.441441129678719,0.0760799045883106
"495","Psip1",-0.129321855820232,0.227,0.975036798561151,"PC4 and SFRS1 interacting protein 1","blue",0.32419287777033,0.204265410644979
"496","Sbf1",0.229928671990507,0.2276,0.975036798561151,"SET binding factor 1","blue",-0.428038385210886,0.0865191281169347
"497","Prpf40a",-0.119760323153498,0.2292,0.975036798561151,"pre-mRNA processing factor 40A","blue",0.304463972875377,0.234758889751234
"498","Usp54",0.143926298348353,0.2292,0.975036798561151,"ubiquitin specific peptidase 54","blue",-0.319046773587481,0.211956736752864
"499","Atp6v0e2",0.0656128170265529,0.2294,0.975036798561151,"ATPase, H+ transporting, lysosomal V0 subunit E2","blue",-0.291897656397069,0.255608911777259
"500","Poli",-0.230691820173476,0.2294,0.975036798561151,"polymerase (DNA directed), iota","blue",0.339110664887234,0.183006750120483
"501","Septin7",-0.120440620135282,0.2304,0.975036798561151,"septin 7","blue",0.283831903623534,0.269579360076985
"502","Tfrc",-0.119820486208954,0.2308,0.975036798561151,"transferrin receptor","blue",0.201568859389877,0.43786698599865
"503","Clcn3",-0.100194332999454,0.2312,0.975036798561151,"chloride channel, voltage-sensitive 3","blue",0.423225370141038,0.0905090534243529
"504","Rps6kb1",-0.151039815196264,0.2312,0.975036798561151,"ribosomal protein S6 kinase, polypeptide 1","blue",0.316477458620164,0.215865992283021
"505","Bhlhe41",-0.191710258270501,0.2316,0.975036798561151,"basic helix-loop-helix family, member e41","blue",0.348971731257925,0.169791710245028
"506","Nufip1",-0.220105892479248,0.2328,0.975036798561151,"nuclear FMR1 interacting protein 1","blue",0.423750217712318,0.0900676448770513
"507","Urod",0.130435795286599,0.2334,0.975036798561151,"uroporphyrinogen decarboxylase","blue",-0.420664597646339,0.0926850798459033
"508","Grpel1",0.0901614633429322,0.2336,0.975036798561151,"GrpE-like 1, mitochondrial","blue",-0.352794708208265,0.164845520435523
"509","Pcmtd1",-0.100933922949695,0.2338,0.975036798561151,"protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1","blue",0.228962182446285,0.376720463680222
"510","Tmem123",0.156036987419028,0.2342,0.975036798561151,"transmembrane protein 123","blue",-0.418593041979537,0.0944727000036208
"511","Etf1",-0.136642800659463,0.2344,0.975036798561151,"eukaryotic translation termination factor 1","blue",0.385313052985772,0.126670808611222
"512","Map7d3",-0.244218336348117,0.2352,0.975036798561151,"MAP7 domain containing 3","blue",0.368811263127597,0.145181982597798
"513","Zranb2",-0.108831584579518,0.236,0.975036798561151,"zinc finger, RAN-binding domain containing 2","blue",0.25033308083332,0.332505069703439
"514","Bclaf1",-0.132853765945377,0.2364,0.975036798561151,"BCL2-associated transcription factor 1","blue",0.436273193002051,0.0799898869750201
"515","Cd81",0.092810200876059,0.2364,0.975036798561151,"CD81 antigen","blue",-0.506416613198852,0.0380458015975111
"516","Pclo",-0.279522231100904,0.2364,0.975036798561151,"piccolo (presynaptic cytomatrix protein)","blue",0.385711940059869,0.126244812579941
"517","Prpf39",-0.171602382882148,0.237,0.975036798561151,"pre-mRNA processing factor 39","blue",0.384261945048092,0.127798146844034
"518","Tax1bp1",-0.146548005548045,0.2374,0.975036798561151,"Tax1 (human T cell leukemia virus type I) binding protein 1","blue",0.380167107874069,0.132256545889506
"519","Herc1",-0.204762671708559,0.2384,0.975036798561151,"HECT and RLD domain containing E3 ubiquitin protein ligase family member 1","blue",0.441453351102704,0.0760708267218913
"520","Eid3",0.212741283254664,0.2388,0.975036798561151,"EP300 interacting inhibitor of differentiation 3","blue",-0.283057929691534,0.270944111046282
"521","Matr3",-0.100773691662546,0.2392,0.975036798561151,"matrin 3","blue",0.299981969480029,0.242067564666423
"522","Tufm",-0.0931025449256717,0.241,0.975036798561151,"Tu translation elongation factor, mitochondrial","blue",0.200518599250522,0.440308062638299
"523","Zcchc18",-0.113580071383904,0.2412,0.975036798561151,"zinc finger, CCHC domain containing 18","blue",0.246014606021063,0.341187337529183
"524","Eif4b",-0.102100270429374,0.2416,0.975036798561151,"eukaryotic translation initiation factor 4B","blue",0.457477655259704,0.0648346706992845
"525","Nop56",-0.18167536999482,0.2416,0.975036798561151,"NOP56 ribonucleoprotein","blue",0.357992673253824,0.158277560314931
"526","Polr2m",0.053363484654664,0.2416,0.975036798561151,"polymerase (RNA) II (DNA directed) polypeptide M","blue",-0.37269158006311,0.14067174691534
"527","Arglu1",-0.110667119246565,0.243,0.975036798561151,"arginine and glutamate rich 1","blue",0.365634595741392,0.148947389571426
"528","Nkapl",-0.088057959672728,0.243,0.975036798561151,"NFKB activating protein-like","blue",0.416167837382377,0.0965967664750682
"529","Jpt1",0.0837414190931494,0.2432,0.975036798561151,"Jupiter microtubule associated homolog 1","blue",-0.264437553882559,0.305051040015953
"530","Sacs",-0.272793773310603,0.2436,0.975036798561151,"sacsin","blue",0.392356449283271,0.119295026613151
"531","Hspa5",-0.127968390790224,0.2442,0.975036798561151,"heat shock protein 5","blue",0.345791780587225,0.173981080248893
"532","Mfhas1",0.276012680477348,0.2442,0.975036798561151,"malignant fibrous histiocytoma amplified sequence 1","blue",-0.398674735748879,0.112939634559494
