"","symbol","logFC","P.Value","adj.P.Val","description","MEcolor","gene.signif.corr","gene.signif.corr.pval"
"200","Rplp0",0.0571280404994123,0.4826,0.9752402813442,"ribosomal protein, large, P0","yellow",-0.322531062887761,0.206728972549446
"201","Gatd1",0.0808700917391816,0.4854,0.9752402813442,"glutamine amidotransferase like class 1 domain containing 1","yellow",-0.235183296685893,0.363527748721949
"202","Slc36a4",-0.0792510310388757,0.4872,0.9752402813442,"solute carrier family 36 (proton/amino acid symporter), member 4","yellow",0.533203045574812,0.0275214870641142
"203","Etfb",0.0614504829441653,0.4916,0.9752402813442,"electron transferring flavoprotein, beta polypeptide","yellow",-0.325403619900591,0.202482637689079
"204","Fam32a",0.099759090403956,0.4932,0.9752402813442,"family with sequence similarity 32, member A","yellow",-0.391733242597752,0.119935197629929
"205","Mast2",0.0801749716460041,0.4962,0.9752402813442,"microtubule associated serine/threonine kinase 2","yellow",0.0876611165422021,0.737964276644045
"206","Tafa2",0.177175342753698,0.4962,0.9752402813442,"TAFA chemokine like family member 2","yellow",-0.0915607379667314,0.726717913405627
"207","Scrg1",0.0499948897822682,0.4976,0.9752402813442,"scrapie responsive gene 1","yellow",-0.286993828559913,0.264047894627259
"208","Manf",0.0710072260507433,0.4986,0.9752402813442,"mesencephalic astrocyte-derived neurotrophic factor","yellow",-0.123680888752668,0.636263448706634
"209","Hmox2",0.0681356803720234,0.5018,0.9752402813442,"heme oxygenase 2","yellow",-0.361632617089984,0.153785352613376
"210","Arf5",0.0471932321272703,0.5104,0.9752402813442,"ADP-ribosylation factor 5","yellow",-0.341696769114405,0.179477036723185
"211","Klhl9",0.0945369711169315,0.5146,0.9752402813442,"kelch-like 9","yellow",-0.238161024019859,0.35730597942559
"212","Rpl34",0.0380164002249774,0.5204,0.9752402813442,"ribosomal protein L34","yellow",-0.396262427550538,0.115337245340983
"213","Rpl34",0.0380164002249774,0.5204,0.9752402813442,"ribosomal protein L34","yellow",-0.396262427550538,0.115337245340983
"214","Ndufb10",0.0478192942935447,0.5206,0.9752402813442,"NADH:ubiquinone oxidoreductase subunit B10","yellow",-0.282824160751537,0.271357148802549
"215","Mrpl43",0.0383083451214388,0.5212,0.9752402813442,"mitochondrial ribosomal protein L43","yellow",-0.269720458160129,0.295126280328842
"216","Rpl36",0.0547693375347542,0.526,0.9752402813442,"ribosomal protein L36","yellow",-0.339022283081565,0.183128188266181
"217","Rnmt",-0.0569041832243284,0.5276,0.9752402813442,"RNA (guanine-7-) methyltransferase","yellow",0.382041937659496,0.130202072430019
"218","Ltbp3",-0.0807416993282413,0.5322,0.9752402813442,"latent transforming growth factor beta binding protein 3","yellow",0.0849306663915868,0.745868961492621
"219","Calr",0.0302616704299581,0.538,0.9752402813442,"calreticulin","yellow",-0.240984277954875,0.351462854015223
"220","Rpl28",0.0463198528366782,0.5456,0.9752402813442,"ribosomal protein L28","yellow",-0.234535475407518,0.364889318518034
"221","Sdhaf2",0.064589173430778,0.553,0.9752402813442,"succinate dehydrogenase complex assembly factor 2","yellow",-0.305589066728,0.232946461681003
"222","Bsdc1",-0.0415161458139108,0.5546,0.9752402813442,"BSD domain containing 1","yellow",0.0491241727793262,0.85148155132001
"223","Rbm17",-0.0474367909454561,0.56,0.9752402813442,"RNA binding motif protein 17","yellow",0.0219334352398212,0.93341032659349
"224","Tnks",0.0394894465086537,0.5602,0.9752402813442,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase","yellow",-0.195063820185371,0.453098088527356
"225","Borcs8",0.065400052356992,0.5704,0.9752402813442,"BLOC-1 related complex subunit 8","yellow",-0.223164016732453,0.389250705463066
"226","Slc35f6",0.0504142034135233,0.5742,0.9752402813442,"solute carrier family 35, member F6","yellow",-0.0989629880150039,0.705516224999798
"227","Jrk",-0.110100408623415,0.5744,0.9752402813442,"jerky","yellow",0.150904900096883,0.563175323303552
"228","Taf2",-0.0547333802872725,0.5764,0.9752402813442,"TATA-box binding protein associated factor 2","yellow",0.201183596015695,0.4387616268534
"229","Polr2l",0.0395983546155456,0.5794,0.9752402813442,"polymerase (RNA) II (DNA directed) polypeptide L","yellow",-0.341573431337333,0.179644340569603
"230","Scg2",-0.0534343775133514,0.5794,0.9752402813442,"secretogranin II","yellow",0.121786742881495,0.641479222439984
"231","Nop53",0.0648709360512676,0.5806,0.9752402813442,"NOP53 ribosome biogenesis factor","yellow",-0.131557310996159,0.614749736356694
"232","Bpnt1",0.0758555458336856,0.5818,0.9752402813442,"3'(2'), 5'-bisphosphate nucleotidase 1","yellow",-0.248852249306794,0.33546774654105
"233","Ddx1",-0.0313718911961818,0.5848,0.9752402813442,"DEAD box helicase 1","yellow",0.300963721498543,0.240454533575199
"234","Rbck1",0.0615523864669179,0.5854,0.9752402813442,"RanBP-type and C3HC4-type zinc finger containing 1","yellow",-0.173035799051792,0.506600606565882
"235","Mrfap1",0.0319252429340011,0.5866,0.9752402813442,"Morf4 family associated protein 1","yellow",-0.298211896789058,0.244993002110315
"236","Lamtor1",0.0416453888766855,0.5888,0.9752402813442,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1","yellow",-0.203561542296964,0.433254710205996
"237","Sestd1",-0.0779704165514818,0.5922,0.9752402813442,"SEC14 and spectrin domains 1","yellow",0.36314854866223,0.151940340991636
"238","B9d2",0.0754412698079499,0.5942,0.9752402813442,"B9 protein domain 2","yellow",-0.292704613292736,0.254236505845105
"239","Elob",0.0339259652245669,0.5976,0.9752402813442,"elongin B","yellow",-0.465783448731006,0.0595179745619229
"240","Aebp2",-0.0900718658312565,0.6048,0.9752402813442,"AE binding protein 2","yellow",0.31145724237565,0.223637716408377
"241","Ice2",-0.132751374084674,0.605,0.9752402813442,"interactor of little elongation complex ELL subunit 2","yellow",0.00305855087591813,0.990704779649002
"242","Rrp1",0.0540948570488853,0.6102,0.9752402813442,"ribosomal RNA processing 1","yellow",-0.0598704647689854,0.819449212081671
"243","Rab14",-0.0245677513393137,0.6112,0.9752402813442,"RAB14, member RAS oncogene family","yellow",0.24265304295784,0.348034773452339
"244","Nfil3",0.0887095000593487,0.6144,0.9752402813442,"nuclear factor, interleukin 3, regulated","yellow",-0.186559805644841,0.473406165662188
"245","Polr2k",0.0399104309328493,0.615,0.9752402813442,"polymerase (RNA) II (DNA directed) polypeptide K","yellow",-0.410024841729076,0.102129596720548
"246","Aftph",-0.0777989031400681,0.6158,0.9752402813442,"aftiphilin","yellow",0.159099566804686,0.541912458496346
"247","Tnks2",0.0364323958994337,0.6174,0.9752402813442,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2","yellow",-0.141179043149689,0.588867694780905
"248","Ddx10",-0.0808925206579643,0.62,0.9752402813442,"DEAD box helicase 10","yellow",0.158267895698515,0.544053926317518
"249","Rps28",0.0574135026540752,0.6218,0.9752402813442,"ribosomal protein S28","yellow",-0.291243858488016,0.256724211910386
"250","Tmem134",0.0779837535897947,0.6234,0.9752402813442,"transmembrane protein 134","yellow",-0.323311405656988,0.205569757751501
"251","Fam172a",-0.0483336133112333,0.628,0.9752402813442,"family with sequence similarity 172, member A","yellow",0.189470103686566,0.466406236966272
"252","Sncg",0.0591615459536383,0.6304,0.9752402813442,"synuclein, gamma","yellow",-0.180779682708243,0.487460546178089
"253","Ccdc97",0.0723585904569291,0.6324,0.9752402813442,"coiled-coil domain containing 97","yellow",0.0496464407912111,0.849919292775957
"254","Pycr2",-0.0489227858284238,0.6366,0.9752402813442,"pyrroline-5-carboxylate reductase family, member 2","yellow",-0.0744553614652291,0.776411833386985
"255","Bcl2",-0.0704437754598795,0.6384,0.9752402813442,"B cell leukemia/lymphoma 2","yellow",0.269214064684137,0.296069121638693
"256","Kcna3",-0.0994906210482105,0.645,0.976617281280415,"potassium voltage-gated channel, shaker-related subfamily, member 3","yellow",0.322812991042531,0.206309673466418
"257","Tab1",-0.0956824537644154,0.6476,0.976617281280415,"TGF-beta activated kinase 1/MAP3K7 binding protein 1","yellow",0.0113108180184552,0.965634202710986
"258","Tbce",-0.0466746854523663,0.6492,0.976617281280415,"tubulin-specific chaperone E","yellow",0.0585084181533074,0.823495317557722
"259","Acadvl",0.0494667146309613,0.655,0.976617281280415,"acyl-Coenzyme A dehydrogenase, very long chain","yellow",-0.214554694409491,0.408268141859609
"260","Grm5",-0.0609306384873669,0.6578,0.976617281280415,"glutamate receptor, metabotropic 5","yellow",0.185909739484112,0.474976759331675
"261","Snrnp200",-0.0469690530789748,0.6592,0.976617281280415,"small nuclear ribonucleoprotein 200 (U5)","yellow",0.347913424202559,0.171178364308724
"262","Igdcc4",-0.0604690849101068,0.6632,0.97672672543539,"immunoglobulin superfamily, DCC subclass, member 4","yellow",0.257004081579139,0.319347215147764
"263","Abcf1",-0.0446203089946069,0.671,0.978147868478374,"ATP-binding cassette, sub-family F (GCN20), member 1","yellow",0.421623794954726,0.0918656409190857
"264","Senp2",-0.0537545446834917,0.671,0.978147868478374,"SUMO/sentrin specific peptidase 2","yellow",0.157552417209825,0.545899220776135
"265","Adar",0.0422681177201207,0.676,0.978147868478374,"adenosine deaminase, RNA-specific","yellow",0.0809364815177189,0.757475278684011
"266","Gan",-0.0836290226565914,0.6762,0.978147868478374,"giant axonal neuropathy","yellow",0.278842856378715,0.278450831184232
"267","Fam204a",-0.0384413261029612,0.677,0.978147868478374,"family with sequence similarity 204, member A","yellow",-0.0132431287776196,0.959767374590965
"268","Dohh",0.0553349876053,0.6848,0.978147868478374,"deoxyhypusine hydroxylase/monooxygenase","yellow",-0.19606993341159,0.450724997887601
"269","Ttc7b",-0.0382777069312823,0.6864,0.978147868478374,"tetratricopeptide repeat domain 7B","yellow",0.0808835451617588,0.757629436681289
"270","Uba52",0.0244527008618078,0.6864,0.978147868478374,"ubiquitin A-52 residue ribosomal protein fusion product 1","yellow",-0.332458874340273,0.192296212436814
"271","Arl2",0.028424633665229,0.6898,0.978384561475832,"ADP-ribosylation factor-like 2","yellow",-0.199203767558718,0.443373898841071
"272","Rnf181",0.0557646095815354,0.693,0.978384561475832,"ring finger protein 181","yellow",-0.219257653070957,0.397818960570714
"273","Rps15",-0.0270544687770755,0.694,0.978464914992272,"ribosomal protein S15","yellow",-0.14421867115421,0.580786133306079
"274","Npc2",0.0483605996777499,0.6996,0.980437638149816,"NPC intracellular cholesterol transporter 2","yellow",-0.305790777543288,0.232622465525838
"275","Mrpl11",0.0314992333318447,0.7002,0.980437638149816,"mitochondrial ribosomal protein L11","yellow",-0.332202605975498,0.192660190390925
"276","Clec2l",0.0487089332790456,0.7024,0.98148808575804,"C-type lectin domain family 2, member L","yellow",-0.17513013936009,0.501389521041783
"277","Dipk1c",0.0487390808812167,0.703,0.981545816326531,"divergent protein kinase domain 1C","yellow",-0.139286057384535,0.593923999975899
"278","Tnik",-0.0426101675143249,0.703,0.981545816326531,"TRAF2 and NCK interacting kinase","yellow",0.311157368810891,0.224107540939521
"279","Ddrgk1",0.02404171116192,0.7048,0.981890966429298,"DDRGK domain containing 1","yellow",-0.13012684320578,0.61863557457193
"280","Cyfip2",-0.0241296350859805,0.7056,0.981927017686522,"cytoplasmic FMR1 interacting protein 2","yellow",0.21932789034916,0.397664009081921
"281","Arhgap26",-0.0618152704341641,0.713,0.983018423169751,"Rho GTPase activating protein 26","yellow",0.183857475860309,0.479951894368941
"282","Mgrn1",-0.0301643084610879,0.7142,0.983018423169751,"mahogunin, ring finger 1","yellow",-0.135110303163182,0.605140084373516
"283","Rcl1",0.0349900331223125,0.7152,0.983031803114013,"RNA terminal phosphate cyclase-like 1","yellow",-0.261087059321975,0.311446924288476
"284","Septin3",0.0353493342441835,0.7162,0.983576866119672,"septin 3","yellow",0.203601478042037,0.433162532893036
"285","Orai3",0.0593856308580696,0.721,0.983648003101978,"ORAI calcium release-activated calcium modulator 3","yellow",-0.214225454412725,0.409005093464674
"286","Hnrnpa2b1",-0.0326116071621323,0.7268,0.983648003101978,"heterogeneous nuclear ribonucleoprotein A2/B1","yellow",0.0989391485590121,0.705584188052724
"287","Ctdspl2",-0.0314113765458739,0.7316,0.983648003101978,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2","yellow",0.302492594736515,0.237956112071438
"288","Ttc27",-0.0309443623629599,0.7322,0.983648003101978,"tetratricopeptide repeat domain 27","yellow",0.0948979462117156,0.717135155868366
"289","Timm10b",0.0290098164788688,0.7372,0.983648003101978,"translocase of inner mitochondrial membrane 10B","yellow",-0.34529934337819,0.174635956951083
"290","Elfn2",0.0460379268728675,0.7378,0.983648003101978,"leucine rich repeat and fibronectin type III, extracellular 2","yellow",0.0936088377926806,0.720832176618078
"291","Unc13b",-0.0621296803247597,0.743,0.983789715053248,"unc-13 homolog B","yellow",0.113804600205287,0.663631320930833
"292","Bap1",0.0298969965658609,0.7444,0.983789715053248,"Brca1 associated protein 1","yellow",0.053137053536902,0.839491649430898
"293","Atxn10",0.0219817414226142,0.7536,0.984831543816153,"ataxin 10","yellow",-0.222633328575794,0.390408775853032
"294","Gde1",0.0203483252723915,0.758,0.985914006267211,"glycerophosphodiester phosphodiesterase 1","yellow",-0.130203552725696,0.618426950865117
"295","Hyal2",0.0485809826987404,0.764,0.986631940382983,"hyaluronoglucosaminidase 2","yellow",-0.154829131704202,0.552948166391325
"296","Anapc13",0.0225627718450294,0.7662,0.986978936470588,"anaphase promoting complex subunit 13","yellow",-0.306897500186878,0.230849899497341
"297","Nubp2",0.0549996758639359,0.7702,0.987225391207153,"nucleotide binding protein 2","yellow",-0.106125729273862,0.685193582076759
"298","Rpl30",0.0225095188754274,0.776,0.98740414536667,"ribosomal protein L30","yellow",-0.287417277869326,0.263312477751907
"299","Dnajc6",0.0380853846706293,0.7842,0.987939537003281,"DnaJ heat shock protein family (Hsp40) member C6","yellow",0.0675879474384129,0.796607605491348
"300","Rps19",0.0257648782648356,0.7946,0.988658945454545,"ribosomal protein S19","yellow",-0.25132178992755,0.330535431505353
"301","Csmd3",-0.0750555830690747,0.7994,0.988822512760813,"CUB and Sushi multiple domains 3","yellow",0.193072983644143,0.457812373873746
"302","Lamtor5",0.0373803350158779,0.803,0.988822512760813,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5","yellow",-0.257164631696083,0.319034363157598
"303","Rps16",0.0221055570157578,0.803,0.988822512760813,"ribosomal protein S16","yellow",-0.305196522418151,0.23357780369892
"304","Yif1a",0.0245925575935297,0.8184,0.988867643683235,"Yip1 interacting factor homolog A (S. cerevisiae)","yellow",-0.139628619574821,0.593007673412904
"305","Mphosph9",0.0495225226392559,0.8246,0.989017678307063,"M-phase phosphoprotein 9","yellow",0.10866783168958,0.678028922307027
"306","Lyrm7",-0.0150347823509698,0.8304,0.989221408695652,"LYR motif containing 7","yellow",0.0142578688244975,0.956687212686861
"307","Iqub",-0.0234625748271995,0.8332,0.989945217844124,"IQ motif and ubiquitin domain containing","yellow",0.0326782220010505,0.900915213316208
"308","B3gat3",-0.0252732742188684,0.8376,0.989969836745271,"beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)","yellow",-0.114815277919743,0.660811407315922
"309","Dok4",-0.0274199753875397,0.8408,0.990671351072074,"docking protein 4","yellow",0.0288437053982965,0.912497320227472
"310","Pde3b",-0.0453867964426409,0.8452,0.992096731577593,"phosphodiesterase 3B, cGMP-inhibited","yellow",0.0211715696630468,0.935718771005301
"311","Kctd7",0.0348756461478548,0.8456,0.992140696278511,"potassium channel tetramerisation domain containing 7","yellow",-0.104258929703786,0.690471211482027
"312","Tenm1",-0.0226779516095466,0.8558,0.992767753408417,"teneurin transmembrane protein 1","yellow",0.141850299620226,0.587079006658703
"313","Iah1",-0.0278430786323431,0.8574,0.99304250888776,"isoamyl acetate-hydrolyzing esterase 1 homolog","yellow",-0.105037177619907,0.68826937145632
"314","Nlgn3",0.0114019026970453,0.8628,0.994331036806199,"neuroligin 3","yellow",0.109995903947891,0.674296186589193
"315","Fchsd2",-0.0299490722590185,0.8646,0.994563094238199,"FCH and double SH3 domains 2","yellow",0.241647419361015,0.350098300969024
"316","Pts",-0.0286930186769303,0.8778,0.995311889841689,"6-pyruvoyl-tetrahydropterin synthase","yellow",-0.0440159372419157,0.866788505862034
"317","Ero1b",-0.0157638541389238,0.8818,0.995311889841689,"endoplasmic reticulum oxidoreductase 1 beta","yellow",-0.0929033266848842,0.722857988567861
"318","Ing3",-0.0264637197497644,0.884,0.995372942725477,"inhibitor of growth family, member 3","yellow",0.00149327194201635,0.995461737737402
"319","Tmem240",-0.0187828445634413,0.8852,0.995658988902589,"transmembrane protein 240","yellow",0.137738484509495,0.598070844155378
"320","Agrn",-0.0156639663969678,0.8986,0.996598638904642,"agrin","yellow",0.0684408449313636,0.79409247525996
"321","Bad",0.0129211482894167,0.9064,0.996859926441819,"BCL2-associated agonist of cell death","yellow",-0.0880753206438643,0.736767295403085
"322","Fbf1",-0.0158023406932957,0.9086,0.996859926441819,"Fas (TNFRSF6) binding factor 1","yellow",-0.105849459577268,0.685973763712599
"323","Mrpl51",0.00771611879749479,0.9284,0.996859926441819,"mitochondrial ribosomal protein L51","yellow",-0.135827892127082,0.603206596729939
"324","Atp2b2",-0.0124098389960778,0.9408,0.996958233670653,"ATPase, Ca++ transporting, plasma membrane 2","yellow",0.263517820996878,0.306798921497621
"325","Glrx5",-0.00577284945114531,0.942,0.996958233670653,"glutaredoxin 5","yellow",-0.0593198235696857,0.821084437999589
"326","Ppfia2",-0.00825603455620794,0.9606,0.997959454161641,"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2","yellow",0.177727639708156,0.494962030600801
"327","Msl1",0.00324924632385315,0.9614,0.997959454161641,"male specific lethal 1","yellow",-0.118424719181101,0.650776014007933
"328","Nrcam",0.00525045026220017,0.9638,0.997959454161641,"neuronal cell adhesion molecule","yellow",0.0122190222587826,0.962876513255355
"329","Mea1",0.00262089750909666,0.9714,0.998525268292683,"male enhanced antigen 1","yellow",-0.110372498660562,0.67323901500685
"330","Tmem208",0.00538222291877233,0.9724,0.998525268292683,"transmembrane protein 208","yellow",-0.136678200496398,0.600918736811639
"331","Rimklb",-0.00267811792735628,0.9738,0.998591629857004,"ribosomal modification protein rimK-like family member B","yellow",0.151919069880666,0.560524425882175
"332","Tapbpl",-0.00369503558096618,0.9788,0.999365777777778,"TAP binding protein-like","yellow",-0.150188595444108,0.565050900116112
"333","Zgpat",-0.00373440231099487,0.9808,0.999365777777778,"zinc finger, CCCH-type with G patch domain","yellow",0.0433802736772427,0.868696532494104
"334","Nit1",0.00447325444125912,0.9832,0.999365777777778,"nitrilase 1","yellow",-0.0950907192707495,0.71658281176635
"335","Lemd3",0.00262567606721209,0.9856,0.999365777777778,"LEM domain containing 3","yellow",0.143718224902465,0.582113481915055
"336","Nudt9",0.00139764835119571,0.9938,0.999571111437812,"nudix (nucleoside diphosphate linked moiety X)-type motif 9","yellow",-0.299868163607134,0.242254988992356
