"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction","comparison"
"GO:0031589","GO:0031589","cell-substrate adhesion",0.2,0.0127659574468085,0.00542005420054201,15.6666666666667,5.27491762056601,0.00683483975042803,0.0572969868608177,0.0271067944935861,"Prex1/Itgb1",2,"Down","Control - Stress"
"GO:0046942","GO:0046942","carboxylic acid transport",0.2,0.0129389379000173,0.0053475935828877,15.4572192513369,5.23515683079646,0.00701509400566767,0.0572969868608177,0.0271067944935861,"Itgb1/Grm1",2,"Down","Control - Stress"
"GO:0015849","GO:0015849","organic acid transport",0.2,0.0130081300813008,0.00531914893617021,15.375,5.2194666405189,0.0070878046039932,0.0572969868608177,0.0271067944935861,"Itgb1/Grm1",2,"Down","Control - Stress"
"GO:0050900","GO:0050900","leukocyte migration",0.2,0.0139076284379865,0.00497512437810945,14.3805970149254,5.02586543286155,0.00806449739705047,0.0577515085007289,0.0273218254290852,"Prex1/Itgb1",2,"Down","Control - Stress"
"GO:0015711","GO:0015711","organic anion transport",0.2,0.0156028368794326,0.00443458980044346,12.8181818181818,4.70581553798092,0.010061548600255,0.0612846526295146,0.0289933306348975,"Itgb1/Grm1",2,"Down","Control - Stress"
"GO:0051345","GO:0051345","positive regulation of hydrolase activity",0.2,0.0168828922331777,0.00409836065573771,11.8463114754098,4.49542228568866,0.011701887999548,0.0630577085537376,0.0298321507054939,"Prex1/Itgb1",2,"Down","Control - Stress"
"GO:0006020","GO:0006020","inositol metabolic process",0.1,0.000345960906417575,0.1,289.05,16.9482224281977,0.00345476507052367,0.0558608894405441,0.0264273870800918,"Ppip5k1",1,"Down","Control - Stress"
"GO:0032594","GO:0032594","protein transport within lipid bilayer",0.1,0.000345960906417575,0.1,289.05,16.9482224281977,0.00345476507052367,0.0558608894405441,0.0264273870800918,"Itgb1",1,"Down","Control - Stress"
"GO:0045743","GO:0045743","positive regulation of fibroblast growth factor receptor signaling pathway",0.1,0.000345960906417575,0.1,289.05,16.9482224281977,0.00345476507052367,0.0558608894405441,0.0264273870800918,"Itgb1",1,"Down","Control - Stress"
"GO:0008354","GO:0008354","germ cell migration",0.1,0.000380556997059332,0.0909090909090909,262.772727272727,16.1541656119412,0.00379965008001626,0.0558608894405441,0.0264273870800918,"Itgb1",1,"Down","Control - Stress"
"GO:0098880","GO:0098880","maintenance of postsynaptic specialization structure",0.1,0.000380556997059332,0.0909090909090909,262.772727272727,16.1541656119412,0.00379965008001626,0.0558608894405441,0.0264273870800918,"Itgb1",1,"Down","Control - Stress"
"GO:0060379","GO:0060379","cardiac muscle cell myoblast differentiation",0.1,0.00041515308770109,0.0833333333333333,240.875,15.4613323922176,0.00414442766357015,0.0558608894405441,0.0264273870800918,"Itgb1",1,"Down","Control - Stress"
"GO:0098970","GO:0098970","postsynaptic neurotransmitter receptor diffusion trapping",0.1,0.000449749178342847,0.0769230769230769,222.346153846154,14.8498640572775,0.00448909785092932,0.0558608894405441,0.0264273870800918,"Itgb1",1,"Down","Control - Stress"
"GO:0099628","GO:0099628","neurotransmitter receptor diffusion trapping",0.1,0.000449749178342847,0.0769230769230769,222.346153846154,14.8498640572775,0.00448909785092932,0.0558608894405441,0.0264273870800918,"Itgb1",1,"Down","Control - Stress"
"GO:0060911","GO:0060911","cardiac cell fate commitment",0.1,0.000484345268984605,0.0714285714285714,206.464285714286,14.3049616636699,0.00483366067183055,0.0558608894405441,0.0264273870800918,"Itgb1",1,"Down","Control - Stress"
"GO:0098883","GO:0098883","synapse pruning",0.1,0.000484345268984605,0.0714285714285714,206.464285714286,14.3049616636699,0.00483366067183055,0.0558608894405441,0.0264273870800918,"Itgb1",1,"Down","Control - Stress"
"GO:0098953","GO:0098953","receptor diffusion trapping",0.1,0.000484345268984605,0.0714285714285714,206.464285714286,14.3049616636699,0.00483366067183055,0.0558608894405441,0.0264273870800918,"Itgb1",1,"Down","Control - Stress"
"GO:0007216","GO:0007216","G protein-coupled glutamate receptor signaling pathway",0.1,0.000518941359626362,0.0666666666666667,192.7,13.8153405996507,0.0051781161560055,0.0558608894405441,0.0264273870800918,"Grm1",1,"Down","Control - Stress"
"GO:0021932","GO:0021932","hindbrain radial glia guided cell migration",0.1,0.000518941359626362,0.0666666666666667,192.7,13.8153405996507,0.0051781161560055,0.0558608894405441,0.0264273870800918,"Itgb1",1,"Down","Control - Stress"
"GO:0042754","GO:0042754","negative regulation of circadian rhythm",0.1,0.000518941359626362,0.0666666666666667,192.7,13.8153405996507,0.0051781161560055,0.0558608894405441,0.0264273870800918,"Cipc",1,"Down","Control - Stress"
"GO:2000811","GO:2000811","negative regulation of anoikis",0.1,0.000518941359626362,0.0666666666666667,192.7,13.8153405996507,0.0051781161560055,0.0558608894405441,0.0264273870800918,"Itgb1",1,"Down","Control - Stress"
"GO:0023035","GO:0023035","CD40 signaling pathway",0.1,0.00055353745026812,0.0625,180.65625,13.3722255142159,0.00552246433317538,0.0561713515031553,0.0265742644603928,"Itgb1",1,"Down","Control - Stress"
"GO:0010002","GO:0010002","cardioblast differentiation",0.1,0.000588133540909877,0.0588235294117647,170.029411764706,12.9686756314985,0.00586670523305621,0.0572969868608177,0.0271067944935861,"Itgb1",1,"Down","Control - Stress"
"GO:0045906","GO:0045906","negative regulation of vasoconstriction",0.1,0.000622729631551635,0.0555555555555556,160.583333333333,12.5991193209941,0.00621083888535701,0.0572969868608177,0.0271067944935861,"Itgb1",1,"Down","Control - Stress"
"GO:0098814","GO:0098814","spontaneous synaptic transmission",0.1,0.000622729631551635,0.0555555555555556,160.583333333333,12.5991193209941,0.00621083888535701,0.0572969868608177,0.0271067944935861,"Itgb1",1,"Down","Control - Stress"
"GO:0051580","GO:0051580","regulation of neurotransmitter uptake",0.1,0.00069192181283515,0.05,144.525,11.9446655026379,0.00689878456601623,0.0572969868608177,0.0271067944935861,"Itgb1",1,"Down","Control - Stress"
"GO:0010958","GO:0010958","regulation of amino acid import across plasma membrane",0.1,0.000726517903476907,0.0476190476190476,137.642857142857,11.6529407544908,0.00724259665375504,0.0572969868608177,0.0271067944935861,"Itgb1",1,"Down","Control - Stress"
"GO:0051930","GO:0051930","regulation of sensory perception of pain",0.1,0.000726517903476907,0.0476190476190476,137.642857142857,11.6529407544908,0.00724259665375504,0.0572969868608177,0.0271067944935861,"Grm1",1,"Down","Control - Stress"
"GO:1903789","GO:1903789","regulation of amino acid transmembrane transport",0.1,0.000726517903476907,0.0476190476190476,137.642857142857,11.6529407544908,0.00724259665375504,0.0572969868608177,0.0271067944935861,"Itgb1",1,"Down","Control - Stress"
"GO:0051931","GO:0051931","regulation of sensory perception",0.1,0.000761113994118665,0.0454545454545455,131.386363636364,11.3812506662554,0.00758630161267571,0.0574621994492032,0.0271849553869678,"Grm1",1,"Down","Control - Stress"
"GO:2000209","GO:2000209","regulation of anoikis",0.1,0.000761113994118665,0.0454545454545455,131.386363636364,11.3812506662554,0.00758630161267571,0.0574621994492032,0.0271849553869678,"Itgb1",1,"Down","Control - Stress"
"GO:0021535","GO:0021535","cell migration in hindbrain",0.1,0.000795710084760422,0.0434782608695652,125.673913043478,11.1273949159764,0.0079298994724506,0.0577515085007289,0.0273218254290852,"Itgb1",1,"Down","Control - Stress"
"GO:0051602","GO:0051602","response to electrical stimulus",0.1,0.00083030617540218,0.0416666666666667,120.4375,10.8894974331026,0.00827339026274487,0.0577515085007289,0.0273218254290852,"Grm1",1,"Down","Control - Stress"
"GO:1900746","GO:1900746","regulation of vascular endothelial growth factor signaling pathway",0.1,0.00083030617540218,0.0416666666666667,120.4375,10.8894974331026,0.00827339026274487,0.0577515085007289,0.0273218254290852,"Itgb1",1,"Down","Control - Stress"
"GO:0035024","GO:0035024","negative regulation of Rho protein signal transduction",0.1,0.000864902266043937,0.04,115.62,10.6659474317963,0.00861677401321648,0.0579959648773066,0.0274374759916294,"Itgb1",1,"Down","Control - Stress"
"GO:0010763","GO:0010763","positive regulation of fibroblast migration",0.1,0.000899498356685695,0.0384615384615385,111.173076923077,10.4553530431644,0.00896005075351647,0.0579959648773066,0.0274374759916294,"Itgb1",1,"Down","Control - Stress"
"GO:0150146","GO:0150146","cell junction disassembly",0.1,0.000899498356685695,0.0384615384615385,111.173076923077,10.4553530431644,0.00896005075351647,0.0579959648773066,0.0274374759916294,"Itgb1",1,"Down","Control - Stress"
"GO:1902547","GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus",0.1,0.000899498356685695,0.0384615384615385,111.173076923077,10.4553530431644,0.00896005075351647,0.0579959648773066,0.0274374759916294,"Itgb1",1,"Down","Control - Stress"
"GO:00061201","GO:0006120","mitochondrial electron transport, NADH to ubiquinone",0.1,0.00100328662861097,0.0344827586206897,99.6724137931034,9.88994461740709,0.00998923920978945,0.0612846526295146,0.0289933306348975,"Ndufs8",1,"Down","Control - Stress"
"GO:0032958","GO:0032958","inositol phosphate biosynthetic process",0.1,0.00103788271925272,0.0333333333333333,96.35,9.72048541947209,0.0103320882057681,0.0612846526295146,0.0289933306348975,"Ppip5k1",1,"Down","Control - Stress"
"GO:0051590","GO:0051590","positive regulation of neurotransmitter transport",0.1,0.00103788271925272,0.0333333333333333,96.35,9.72048541947209,0.0103320882057681,0.0612846526295146,0.0289933306348975,"Itgb1",1,"Down","Control - Stress"
"GO:0043276","GO:0043276","anoikis",0.1,0.00107247880989448,0.032258064516129,93.241935483871,9.55924082264438,0.0106748303397231,0.0612846526295146,0.0289933306348975,"Itgb1",1,"Down","Control - Stress"
"GO:00988101","GO:0098810","neurotransmitter reuptake",0.1,0.00107247880989448,0.032258064516129,93.241935483871,9.55924082264438,0.0106748303397231,0.0612846526295146,0.0289933306348975,"Itgb1",1,"Down","Control - Stress"
"GO:0099558","GO:0099558","maintenance of synapse structure",0.1,0.00107247880989448,0.032258064516129,93.241935483871,9.55924082264438,0.0106748303397231,0.0612846526295146,0.0289933306348975,"Itgb1",1,"Down","Control - Stress"
"GO:1900273","GO:1900273","positive regulation of long-term synaptic potentiation",0.1,0.00110707490053624,0.03125,90.328125,9.40556473461173,0.011017465641261,0.0612846526295146,0.0289933306348975,"Igsf11",1,"Down","Control - Stress"
"GO:1902683","GO:1902683","regulation of receptor localization to synapse",0.1,0.00110707490053624,0.03125,90.328125,9.40556473461173,0.011017465641261,0.0612846526295146,0.0289933306348975,"Itgb1",1,"Down","Control - Stress"
"GO:0051957","GO:0051957","positive regulation of amino acid transport",0.1,0.00117626708181975,0.0294117647058824,85.0147058823529,9.11866962821576,0.0117024158654814,0.0630577085537376,0.0298321507054939,"Itgb1",1,"Down","Control - Stress"
"GO:0040036","GO:0040036","regulation of fibroblast growth factor receptor signaling pathway",0.1,0.00121086317246151,0.0285714285714286,82.5857142857143,8.98446818757853,0.0120447308473431,0.0630577085537376,0.0298321507054939,"Itgb1",1,"Down","Control - Stress"
"GO:0071404","GO:0071404","cellular response to low-density lipoprotein particle stimulus",0.1,0.00121086317246151,0.0285714285714286,82.5857142857143,8.98446818757853,0.0120447308473431,0.0630577085537376,0.0298321507054939,"Itgb1",1,"Down","Control - Stress"
"GO:0055094","GO:0055094","response to lipoprotein particle",0.1,0.00124545926310327,0.0277777777777778,80.2916666666667,8.85585611147122,0.0123869391151484,0.0639094249998963,0.0302350916616895,"Itgb1",1,"Down","Control - Stress"
"GO:0000132","GO:0000132","establishment of mitotic spindle orientation",0.1,0.00128005535374503,0.027027027027027,78.1216216216216,8.73245369512059,0.0127290406984678,0.0647362641236363,0.0306262633346594,"Itgb1",1,"Down","Control - Stress"
"GO:0071402","GO:0071402","cellular response to lipoprotein particle stimulus",0.1,0.00134924753502854,0.0256410256410256,74.1153846153846,8.49993087068693,0.0134129239299027,0.0656462571599906,0.0310567745286768,"Itgb1",1,"Down","Control - Stress"
"GO:0030574","GO:0030574","collagen catabolic process",0.1,0.0013838436256703,0.025,72.2625,8.39021121019324,0.0137547056371254,0.0656462571599906,0.0310567745286768,"Itgb1",1,"Down","Control - Stress"
"GO:0050901","GO:0050901","leukocyte tethering or rolling",0.1,0.0013838436256703,0.025,72.2625,8.39021121019324,0.0137547056371254,0.0656462571599906,0.0310567745286768,"Itgb1",1,"Down","Control - Stress"
"GO:0040001","GO:0040001","establishment of mitotic spindle localization",0.1,0.00141843971631206,0.024390243902439,70.5,8.28449613941837,0.0140963807780795,0.0656462571599906,0.0310567745286768,"Itgb1",1,"Down","Control - Stress"
"GO:1900026","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading",0.1,0.00141843971631206,0.024390243902439,70.5,8.28449613941837,0.0140963807780795,0.0656462571599906,0.0310567745286768,"Prex1",1,"Down","Control - Stress"
"GO:2000463","GO:2000463","positive regulation of excitatory postsynaptic potential",0.1,0.00141843971631206,0.024390243902439,70.5,8.28449613941837,0.0140963807780795,0.0656462571599906,0.0310567745286768,"Igsf11",1,"Down","Control - Stress"
"GO:0043647","GO:0043647","inositol phosphate metabolic process",0.1,0.00145303580695381,0.0238095238095238,68.8214285714286,8.18254625094037,0.0144379493822993,0.0656462571599906,0.0310567745286768,"Ppip5k1",1,"Down","Control - Stress"
"GO:0071711","GO:0071711","basement membrane organization",0.1,0.00145303580695381,0.0238095238095238,68.8214285714286,8.18254625094037,0.0144379493822993,0.0656462571599906,0.0310567745286768,"Itgb1",1,"Down","Control - Stress"
"GO:0051294","GO:0051294","establishment of spindle orientation",0.1,0.00148763189759557,0.0232558139534884,67.2209302325581,8.08414172564574,0.0147794114793159,0.0656462571599906,0.0310567745286768,"Itgb1",1,"Down","Control - Stress"
"GO:0001504","GO:0001504","neurotransmitter uptake",0.1,0.00152222798823733,0.0227272727272727,65.6931818181818,7.98908031850083,0.0151207670986495,0.0656462571599906,0.0310567745286768,"Itgb1",1,"Down","Control - Stress"
"GO:0002052","GO:0002052","positive regulation of neuroblast proliferation",0.1,0.00152222798823733,0.0227272727272727,65.6931818181818,7.98908031850083,0.0151207670986495,0.0656462571599906,0.0310567745286768,"Itgb1",1,"Down","Control - Stress"
"GO:0038084","GO:0038084","vascular endothelial growth factor signaling pathway",0.1,0.00152222798823733,0.0227272727272727,65.6931818181818,7.98908031850083,0.0151207670986495,0.0656462571599906,0.0310567745286768,"Itgb1",1,"Down","Control - Stress"
"GO:0097106","GO:0097106","postsynaptic density organization",0.1,0.0016260162601626,0.0212765957446809,61.5,7.72216032317193,0.0161441953856654,0.0690435839836031,0.0326640255392563,"Itgb1",1,"Down","Control - Stress"
"GO:0007215","GO:0007215","glutamate receptor signaling pathway",0.1,0.00166061235080436,0.0208333333333333,60.21875,7.63874284301569,0.0164851253893434,0.0690435839836031,0.0326640255392563,"Grm1",1,"Down","Control - Stress"
"GO:1901016","GO:1901016","regulation of potassium ion transmembrane transporter activity",0.1,0.00166061235080436,0.0208333333333333,60.21875,7.63874284301569,0.0164851253893434,0.0690435839836031,0.0326640255392563,"Itgb1",1,"Down","Control - Stress"
"GO:0010762","GO:0010762","regulation of fibroblast migration",0.1,0.00179899671337139,0.0192307692307692,55.5865384615385,7.3292470983116,0.0178477823969988,0.0712116929677396,0.033689742385684,"Itgb1",1,"Down","Control - Stress"
"GO:1990748","GO:1990748","cellular detoxification",0.1,0.00183359280401315,0.0188679245283019,54.5377358490566,7.25734214978521,0.0181881810444886,0.0712116929677396,0.033689742385684,"Lancl1",1,"Down","Control - Stress"
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis",0.1,0.00190278498529666,0.0181818181818182,52.5545454545454,7.11939391430012,0.018868659820337,0.0712116929677396,0.033689742385684,"Itgb1",1,"Down","Control - Stress"
"GO:0045214","GO:0045214","sarcomere organization",0.1,0.00190278498529666,0.0181818181818182,52.5545454545454,7.11939391430012,0.018868659820337,0.0712116929677396,0.033689742385684,"Itgb1",1,"Down","Control - Stress"
"GO:0051954","GO:0051954","positive regulation of amine transport",0.1,0.00190278498529666,0.0181818181818182,52.5545454545454,7.11939391430012,0.018868659820337,0.0712116929677396,0.033689742385684,"Itgb1",1,"Down","Control - Stress"
"GO:0034331","GO:0034331","cell junction maintenance",0.1,0.00193738107593842,0.0178571428571429,51.6160714285714,7.05317550946128,0.0192087400075744,0.0712116929677396,0.033689742385684,"Itgb1",1,"Down","Control - Stress"
"GO:0061756","GO:0061756","leukocyte adhesion to vascular endothelial cell",0.1,0.00193738107593842,0.0178571428571429,51.6160714285714,7.05317550946128,0.0192087400075744,0.0712116929677396,0.033689742385684,"Itgb1",1,"Down","Control - Stress"
"GO:0034113","GO:0034113","heterotypic cell-cell adhesion",0.1,0.00197197716658018,0.0175438596491228,50.7105263157895,6.98868650153299,0.0195487141002614,0.0712116929677396,0.033689742385684,"Itgb1",1,"Down","Control - Stress"
"GO:0051293","GO:0051293","establishment of spindle localization",0.1,0.00197197716658018,0.0175438596491228,50.7105263157895,6.98868650153299,0.0195487141002614,0.0712116929677396,0.033689742385684,"Itgb1",1,"Down","Control - Stress"
"GO:0051955","GO:0051955","regulation of amino acid transport",0.1,0.00200657325722193,0.0172413793103448,49.8362068965517,6.92585220064337,0.0198885821278195,0.0712116929677396,0.033689742385684,"Itgb1",1,"Down","Control - Stress"
"GO:0099084","GO:0099084","postsynaptic specialization organization",0.1,0.00200657325722193,0.0172413793103448,49.8362068965517,6.92585220064337,0.0198885821278195,0.0712116929677396,0.033689742385684,"Itgb1",1,"Down","Control - Stress"
"GO:1900024","GO:1900024","regulation of substrate adhesion-dependent cell spreading",0.1,0.00204116934786369,0.0169491525423729,48.9915254237288,6.86460236218668,0.0202283441196633,0.0712116929677396,0.033689742385684,"Prex1",1,"Down","Control - Stress"
"GO:0032892","GO:0032892","positive regulation of organic acid transport",0.1,0.00207576543850545,0.0166666666666667,48.175,6.8048708522034,0.0205680001052007,0.0712116929677396,0.033689742385684,"Itgb1",1,"Down","Control - Stress"
"GO:1900271","GO:1900271","regulation of long-term synaptic potentiation",0.1,0.00207576543850545,0.0166666666666667,48.175,6.8048708522034,0.0205680001052007,0.0712116929677396,0.033689742385684,"Igsf11",1,"Down","Control - Stress"
"GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus",0.1,0.00211036152914721,0.0163934426229508,47.3852459016394,6.74659534304634,0.0209075501138311,0.0712116929677396,0.033689742385684,"Itgb1",1,"Down","Control - Stress"
